code_module,code_presentation,id_student,edu_level,age_num,gender_num,disability_num,num_of_prev_attempts,studied_credits,result_num,total_clicks,mean_score,num_assessments
FFF,2013B,360024,1,0,0,0,1,180,0,1090.0,65.66666666666667,3.0
FFF,2013B,360726,2,0,1,0,0,60,2,4461.0,77.83333333333333,12.0
FFF,2013B,361837,3,1,1,0,1,210,0,1233.0,90.0,2.0
FFF,2013B,362356,2,1,1,0,2,120,0,0.0,50.0,0.0
FFF,2013B,362668,2,0,0,0,1,60,2,2958.0,84.0,12.0
FFF,2013B,363749,2,0,1,0,0,60,2,6898.0,94.08333333333333,12.0
FFF,2013B,366492,2,1,1,0,0,90,2,2697.0,74.83333333333333,12.0
FFF,2013B,366649,1,0,0,0,0,60,1,3135.0,83.66666666666667,3.0
FFF,2013B,366836,2,0,1,1,1,210,0,117.0,50.0,0.0
FFF,2013B,367696,2,0,1,0,2,60,1,106.0,82.0,1.0
FFF,2013B,368507,2,0,0,0,0,60,1,157.0,68.0,1.0
FFF,2013B,368886,3,0,1,0,0,180,1,4795.0,87.08333333333333,12.0
FFF,2013B,369811,3,0,1,0,1,150,2,3593.0,70.16666666666667,12.0
FFF,2013B,370312,2,0,1,1,0,60,2,3244.0,71.91666666666667,12.0
FFF,2013B,371169,1,0,1,0,0,60,0,1449.0,77.5,4.0
FFF,2013B,371787,4,0,0,0,0,60,2,6934.0,73.75,12.0
FFF,2013B,371810,1,1,1,0,1,120,0,87.0,50.0,0.0
FFF,2013B,373135,1,0,1,0,0,120,2,2113.0,82.25,12.0
FFF,2013B,373613,1,0,0,1,0,60,1,2419.0,71.91666666666667,12.0
FFF,2013B,376109,2,0,0,0,1,60,1,2054.0,80.16666666666667,6.0
FFF,2013B,377046,1,1,0,0,0,90,0,812.0,92.0,1.0
FFF,2013B,377244,2,0,1,0,0,120,2,3070.0,87.83333333333333,12.0
FFF,2013B,377274,0,0,1,0,0,60,2,1655.0,86.25,12.0
FFF,2013B,378884,1,0,1,0,1,210,2,3102.0,87.0,11.0
FFF,2013B,378950,2,0,1,0,0,120,3,4645.0,90.41666666666667,12.0
FFF,2013B,379234,1,0,1,0,0,60,1,331.0,55.0,2.0
FFF,2013B,379558,2,0,1,0,0,60,2,5450.0,73.18181818181819,12.0
FFF,2013B,381365,1,0,1,0,1,90,0,937.0,76.0,2.0
FFF,2013B,382086,1,0,0,0,0,180,0,0.0,50.0,0.0
FFF,2013B,382160,2,0,1,0,0,180,0,284.0,68.0,2.0
FFF,2013B,383018,2,1,1,0,1,135,1,850.0,79.5,4.0
FFF,2013B,383316,1,1,1,0,1,120,2,6491.0,88.83333333333333,12.0
FFF,2013B,383388,2,0,0,0,0,60,0,259.0,50.0,0.0
FFF,2013B,383541,1,1,1,0,0,60,2,5187.0,76.41666666666667,12.0
FFF,2013B,383558,2,1,1,0,0,60,1,817.0,81.0,4.0
FFF,2013B,383748,3,0,1,0,0,120,1,1075.0,56.0,2.0
FFF,2013B,383907,2,1,0,0,1,120,2,6451.0,81.75,12.0
FFF,2013B,383946,1,0,1,0,1,60,1,1299.0,64.8,5.0
FFF,2013B,384866,1,0,0,0,0,60,2,2997.0,75.08333333333333,12.0
FFF,2013B,385578,1,0,1,0,0,60,1,286.0,73.0,2.0
FFF,2013B,385681,2,0,1,1,0,120,0,103.0,50.0,0.0
FFF,2013B,386985,3,0,1,0,0,60,0,189.0,50.0,0.0
FFF,2013B,387174,2,0,1,0,2,180,2,3695.0,71.66666666666667,12.0
FFF,2013B,387447,2,0,1,0,1,150,2,3956.0,79.83333333333333,12.0
FFF,2013B,387635,2,0,1,0,2,180,1,437.0,44.0,5.0
FFF,2013B,388323,1,1,1,0,1,60,1,13.0,50.0,0.0
FFF,2013B,389759,3,1,1,0,0,60,0,1327.0,82.25,4.0
FFF,2013B,389773,2,0,0,1,1,90,0,1309.0,66.0,1.0
FFF,2013B,390400,1,0,1,0,2,120,1,4090.0,76.91666666666667,12.0
FFF,2013B,390440,1,0,1,0,1,60,0,971.0,82.0,1.0
FFF,2013B,391343,1,0,1,0,2,150,1,461.0,63.333333333333336,3.0
FFF,2013B,391613,2,0,1,0,1,120,3,3068.0,88.83333333333333,12.0
FFF,2013B,391630,1,0,1,0,1,60,1,1038.0,69.63636363636364,11.0
FFF,2013B,391822,1,0,1,0,0,60,2,3958.0,77.41666666666667,12.0
FFF,2013B,391891,3,0,1,0,0,60,2,4894.0,77.83333333333333,12.0
FFF,2013B,392217,1,0,1,0,1,105,0,0.0,50.0,0.0
FFF,2013B,392691,1,0,1,0,0,210,0,1391.0,42.0,2.0
FFF,2013B,393918,1,0,1,0,1,120,1,3156.0,80.08333333333333,12.0
FFF,2013B,393934,2,0,1,0,0,120,1,1090.0,74.0,8.0
FFF,2013B,394347,2,0,1,0,1,60,1,4164.0,65.0,10.0
FFF,2013B,394937,1,0,1,0,1,120,2,2680.0,68.33333333333333,12.0
FFF,2013B,395010,1,0,1,0,2,150,0,109.0,50.0,0.0
FFF,2013B,395367,1,0,0,1,0,90,0,445.0,76.0,2.0
FFF,2013B,395463,3,0,1,0,2,180,1,1103.0,64.0,12.0
FFF,2013B,395588,2,0,1,0,1,150,2,7246.0,78.91666666666667,12.0
FFF,2013B,396679,3,0,0,0,0,180,1,1467.0,70.91666666666667,12.0
FFF,2013B,396739,3,0,1,0,0,60,2,4748.0,89.0,12.0
FFF,2013B,397297,3,0,1,0,0,60,0,0.0,50.0,0.0
FFF,2013B,397310,1,0,1,0,1,90,1,69.0,50.0,1.0
FFF,2013B,398040,1,1,1,0,0,60,3,8358.0,90.5,12.0
FFF,2013B,398118,1,0,0,0,0,60,1,2763.0,73.0909090909091,11.0
FFF,2013B,398656,2,0,1,0,0,120,1,3076.0,51.083333333333336,12.0
FFF,2013B,398862,2,0,1,0,0,90,2,2243.0,81.33333333333333,12.0
FFF,2013B,399895,2,0,1,0,0,60,1,2658.0,66.75,12.0
FFF,2013B,400004,2,0,1,0,1,60,0,1232.0,71.0,6.0
FFF,2013B,400010,1,0,1,0,1,360,1,391.0,63.0,2.0
FFF,2013B,400087,2,0,0,0,1,60,2,3529.0,82.66666666666667,12.0
FFF,2013B,400632,1,0,1,0,0,60,2,2871.0,85.16666666666667,12.0
FFF,2013B,401812,1,1,1,0,0,60,1,778.0,73.0,3.0
FFF,2013B,402531,1,1,1,0,1,120,1,961.0,52.0,1.0
FFF,2013B,403158,2,1,0,0,0,60,0,1283.0,74.0,2.0
FFF,2013B,404135,2,1,0,0,0,60,2,3742.0,65.91666666666667,12.0
FFF,2013B,404147,1,0,1,0,2,120,1,1259.0,88.0,2.0
FFF,2013B,404170,2,0,0,0,0,90,0,983.0,77.4,5.0
FFF,2013B,404559,2,0,1,0,0,60,1,6.0,50.0,0.0
FFF,2013B,405219,2,1,0,0,0,60,3,7878.0,88.58333333333333,12.0
FFF,2013B,405314,2,0,1,0,0,60,0,4639.0,76.5,12.0
FFF,2013B,405889,1,0,1,0,0,60,2,3321.0,63.0,12.0
FFF,2013B,407371,2,0,0,0,0,60,3,2382.0,92.5,12.0
FFF,2013B,407670,1,0,1,0,2,120,3,4196.0,87.16666666666667,12.0
FFF,2013B,407681,2,0,1,0,0,60,2,1426.0,79.0909090909091,11.0
FFF,2013B,407818,3,1,1,0,0,60,2,5103.0,71.75,12.0
FFF,2013B,407968,2,0,1,0,0,90,2,1239.0,71.16666666666667,12.0
FFF,2013B,408372,1,0,1,0,2,60,2,928.0,61.18181818181818,11.0
FFF,2013B,408651,2,1,1,0,0,60,1,1891.0,85.2,5.0
FFF,2013B,408753,1,0,0,0,0,90,2,3760.0,80.83333333333333,12.0
FFF,2013B,408762,1,0,1,0,0,60,0,0.0,50.0,0.0
FFF,2013B,409663,1,0,1,0,2,120,0,131.0,62.0,3.0
FFF,2013B,410874,2,1,1,0,2,120,1,1023.0,72.75,4.0
FFF,2013B,411013,1,0,1,0,1,180,3,2669.0,85.5,12.0
FFF,2013B,411553,4,1,0,0,2,180,1,895.0,85.0,2.0
FFF,2013B,412025,2,0,1,0,2,60,2,922.0,68.81818181818181,11.0
FFF,2013B,412102,3,1,1,0,0,60,2,3527.0,85.08333333333333,12.0
FFF,2013B,412263,3,0,1,0,0,60,2,1673.0,71.0,11.0
FFF,2013B,412307,2,0,0,0,0,60,2,4091.0,80.83333333333333,12.0
FFF,2013B,413705,1,1,0,0,2,150,1,62.0,50.0,0.0
FFF,2013B,414258,2,0,0,0,0,60,1,1330.0,48.0,3.0
FFF,2013B,415952,1,0,1,0,0,120,2,1963.0,71.33333333333333,12.0
FFF,2013B,415988,0,0,1,0,1,120,1,2628.0,65.72727272727273,11.0
FFF,2013B,416229,2,0,1,0,0,90,2,3188.0,81.83333333333333,12.0
FFF,2013B,416696,3,0,0,0,0,60,0,1217.0,73.5,4.0
FFF,2013B,416725,2,0,1,0,1,60,3,5533.0,89.83333333333333,12.0
FFF,2013B,417863,3,1,0,0,0,90,0,62.0,50.0,0.0
FFF,2013B,418634,1,1,0,0,1,120,2,5301.0,83.0,12.0
FFF,2013B,418998,2,0,1,0,0,120,2,1991.0,65.16666666666667,12.0
FFF,2013B,419228,1,0,1,0,1,300,0,203.0,73.0,2.0
FFF,2013B,419565,1,1,1,0,0,120,0,2433.0,41.0,5.0
FFF,2013B,419791,2,0,0,0,0,60,2,3402.0,87.25,12.0
FFF,2013B,419946,3,0,1,0,0,210,2,1311.0,75.66666666666667,12.0
FFF,2013B,420096,1,0,1,0,0,60,0,174.0,88.0,1.0
FFF,2013B,420673,3,0,1,0,1,150,0,5747.0,81.4,5.0
FFF,2013B,420699,2,1,1,0,0,60,2,4615.0,78.33333333333333,12.0
FFF,2013B,420720,3,1,1,0,0,90,2,2173.0,80.25,12.0
FFF,2013B,420894,2,0,1,0,2,120,2,3459.0,66.33333333333333,12.0
FFF,2013B,422061,3,0,1,0,0,90,2,1753.0,77.58333333333333,12.0
FFF,2013B,422087,1,0,1,0,0,60,3,4405.0,87.83333333333333,12.0
FFF,2013B,422280,2,1,0,0,0,120,0,1859.0,73.66666666666667,3.0
FFF,2013B,422340,3,1,0,0,1,60,2,3822.0,93.83333333333333,12.0
FFF,2013B,423601,2,0,1,0,1,120,1,2142.0,71.81818181818181,11.0
FFF,2013B,423985,2,0,1,0,1,210,1,506.0,64.66666666666667,3.0
FFF,2013B,424544,2,0,1,0,0,210,1,2323.0,67.08333333333333,12.0
FFF,2013B,425748,2,0,1,0,0,60,1,1984.0,72.8,5.0
FFF,2013B,425755,1,0,1,0,0,60,0,917.0,38.0,2.0
FFF,2013B,425997,1,1,1,0,0,120,1,5422.0,60.27272727272727,11.0
FFF,2013B,426074,2,0,1,0,1,120,2,2534.0,68.16666666666667,12.0
FFF,2013B,426465,1,1,0,0,0,60,2,7744.0,83.41666666666667,12.0
FFF,2013B,427228,1,0,1,0,1,180,0,0.0,50.0,0.0
FFF,2013B,427348,3,1,1,0,0,60,2,3169.0,72.58333333333333,12.0
FFF,2013B,428142,1,0,0,0,0,90,2,2757.0,81.9090909090909,11.0
FFF,2013B,428641,2,0,1,0,0,60,2,2710.0,88.41666666666667,12.0
FFF,2013B,428932,2,0,0,1,0,120,3,3575.0,85.75,12.0
FFF,2013B,428979,3,0,1,0,1,150,2,1176.0,73.33333333333333,12.0
FFF,2013B,429162,2,0,1,0,1,120,1,280.0,96.0,1.0
FFF,2013B,430554,2,0,1,0,0,90,0,1056.0,56.75,4.0
FFF,2013B,430870,1,0,1,0,1,120,1,567.0,73.0,3.0
FFF,2013B,431251,2,1,1,0,1,60,2,3093.0,84.83333333333333,12.0
FFF,2013B,431268,3,0,1,0,0,60,0,1189.0,85.5,2.0
FFF,2013B,432222,2,1,1,0,1,60,2,4665.0,70.5,12.0
FFF,2013B,432532,2,0,1,0,1,60,3,4718.0,86.58333333333333,12.0
FFF,2013B,434298,1,0,1,1,0,90,1,447.0,63.0,4.0
FFF,2013B,434476,2,1,1,1,1,180,0,5375.0,57.333333333333336,3.0
FFF,2013B,435043,2,0,1,0,1,120,2,1242.0,78.58333333333333,12.0
FFF,2013B,435258,1,1,1,0,0,60,1,362.0,50.0,0.0
FFF,2013B,437246,1,0,1,0,1,60,1,177.0,50.0,0.0
FFF,2013B,437432,1,0,0,0,0,90,0,193.0,50.0,0.0
FFF,2013B,437752,0,0,1,0,0,90,0,571.0,78.33333333333333,3.0
FFF,2013B,437872,1,0,1,0,0,120,2,1997.0,66.75,12.0
FFF,2013B,438323,3,0,1,0,0,120,2,2670.0,80.41666666666667,12.0
FFF,2013B,438452,2,0,1,0,0,60,3,2371.0,92.58333333333333,12.0
FFF,2013B,439002,1,0,0,0,1,150,0,1663.0,86.33333333333333,3.0
FFF,2013B,440288,2,0,1,0,0,60,0,13.0,50.0,0.0
FFF,2013B,440632,1,0,1,0,2,180,1,2351.0,82.25,8.0
FFF,2013B,440825,1,0,1,0,1,150,1,601.0,63.25,4.0
FFF,2013B,440851,1,0,1,0,2,120,0,843.0,66.25,4.0
FFF,2013B,440911,1,0,1,0,1,60,1,27.0,50.0,0.0
FFF,2013B,441421,1,0,1,0,0,60,0,88.0,50.0,0.0
FFF,2013B,441954,1,0,1,0,0,90,2,3492.0,66.16666666666667,12.0
FFF,2013B,442436,3,0,1,0,0,60,0,1903.0,81.75,4.0
FFF,2013B,443563,2,0,1,0,1,120,2,5409.0,81.33333333333333,12.0
FFF,2013B,443696,2,0,0,0,1,360,1,9164.0,69.08333333333333,12.0
FFF,2013B,443950,1,0,1,0,0,60,2,5112.0,78.25,12.0
FFF,2013B,443989,2,0,1,0,0,60,3,5060.0,92.83333333333333,12.0
FFF,2013B,446440,2,0,0,0,1,160,2,2422.0,79.91666666666667,12.0
FFF,2013B,446825,3,1,1,0,2,270,0,0.0,50.0,0.0
FFF,2013B,447036,1,0,1,0,2,150,0,912.0,87.0,2.0
FFF,2013B,447127,1,0,1,0,1,180,1,1021.0,80.0,1.0
FFF,2013B,464616,2,0,1,0,0,120,0,0.0,50.0,0.0
FFF,2013B,464755,2,1,1,0,0,120,0,663.0,50.0,0.0
FFF,2013B,464785,2,0,1,0,0,60,2,3400.0,82.5,12.0
FFF,2013B,465175,1,0,1,0,1,90,1,1424.0,66.33333333333333,6.0
FFF,2013B,465312,2,0,0,0,1,120,2,4570.0,76.5,12.0
FFF,2013B,465430,2,0,1,0,0,60,2,2666.0,77.75,12.0
FFF,2013B,465719,1,0,1,0,0,75,1,15.0,50.0,0.0
FFF,2013B,466203,1,0,1,0,0,120,2,4999.0,61.25,12.0
FFF,2013B,466329,1,0,0,0,0,120,1,1685.0,85.6,5.0
FFF,2013B,466582,1,1,0,0,0,60,0,388.0,50.0,0.0
FFF,2013B,466599,2,0,1,0,0,120,1,123.0,50.0,0.0
FFF,2013B,466828,2,0,1,0,1,60,3,2959.0,89.36363636363636,11.0
FFF,2013B,467416,1,1,1,0,1,180,2,4313.0,84.5,12.0
FFF,2013B,467506,2,1,1,0,0,180,2,3176.0,86.16666666666667,12.0
FFF,2013B,467700,2,0,1,0,1,60,2,1417.0,78.75,12.0
FFF,2013B,467725,1,0,1,0,1,60,2,5331.0,73.91666666666667,12.0
FFF,2013B,467854,1,0,0,0,0,120,2,4565.0,74.16666666666667,12.0
FFF,2013B,468497,1,1,1,0,0,60,1,992.0,82.66666666666667,3.0
FFF,2013B,468908,2,0,1,0,0,120,1,213.0,49.0,2.0
FFF,2013B,469154,2,0,1,0,0,120,2,4542.0,80.8,10.0
FFF,2013B,469743,0,0,1,0,1,120,3,9055.0,89.25,12.0
FFF,2013B,470786,2,0,1,0,0,60,2,1978.0,69.66666666666667,12.0
FFF,2013B,471977,1,0,1,0,0,60,2,3141.0,85.08333333333333,12.0
FFF,2013B,472602,3,0,1,0,0,60,1,3305.0,66.16666666666667,12.0
FFF,2013B,472810,1,0,1,0,0,60,0,250.0,68.0,1.0
FFF,2013B,472981,1,0,1,0,0,120,0,115.0,50.0,0.0
FFF,2013B,473081,1,1,0,0,0,120,0,1224.0,90.0,1.0
FFF,2013B,473102,1,1,0,0,1,120,0,1615.0,44.2,10.0
FFF,2013B,473162,1,0,0,0,0,60,2,7740.0,91.33333333333333,12.0
FFF,2013B,473789,1,1,1,0,0,90,2,5156.0,78.91666666666667,12.0
FFF,2013B,474256,1,0,1,0,1,120,0,0.0,50.0,0.0
FFF,2013B,474677,1,0,1,0,0,60,1,643.0,79.0,2.0
FFF,2013B,475681,2,0,1,0,0,60,1,329.0,91.0,3.0
FFF,2013B,476194,1,0,1,0,0,60,2,3001.0,79.33333333333333,12.0
FFF,2013B,476845,3,0,1,0,0,60,2,3340.0,75.83333333333333,12.0
FFF,2013B,476946,1,1,0,0,1,150,1,363.0,72.0,1.0
FFF,2013B,477185,2,1,1,0,0,120,2,4123.0,76.16666666666667,12.0
FFF,2013B,477812,1,0,1,1,1,120,0,4585.0,87.83333333333333,12.0
FFF,2013B,478279,2,0,1,0,0,60,2,2649.0,83.08333333333333,12.0
FFF,2013B,478337,1,0,0,0,0,90,2,3185.0,78.0,12.0
FFF,2013B,478432,2,1,1,0,0,60,2,6786.0,74.41666666666667,12.0
FFF,2013B,478660,2,1,1,0,0,60,2,4830.0,91.16666666666667,12.0
FFF,2013B,478685,2,0,0,0,0,60,1,220.0,80.0,1.0
FFF,2013B,479057,1,0,1,0,0,90,2,3227.0,84.66666666666667,12.0
FFF,2013B,479356,3,1,1,0,0,150,2,1595.0,79.625,8.0
FFF,2013B,479764,1,0,1,0,0,60,2,6185.0,88.41666666666667,12.0
FFF,2013B,479828,2,0,1,0,1,180,0,489.0,50.0,0.0
FFF,2013B,479860,1,1,1,0,0,60,2,8961.0,80.33333333333333,12.0
FFF,2013B,479892,2,0,1,0,0,120,0,318.0,50.0,0.0
FFF,2013B,479922,2,0,1,0,1,180,2,10118.0,69.16666666666667,12.0
FFF,2013B,480014,2,1,1,0,0,60,3,5261.0,82.83333333333333,12.0
FFF,2013B,480181,2,0,1,0,0,60,0,786.0,62.0,3.0
FFF,2013B,480199,1,1,0,0,1,150,2,3112.0,84.16666666666667,12.0
FFF,2013B,480937,1,1,1,0,1,150,2,4643.0,84.66666666666667,12.0
FFF,2013B,480960,2,0,0,0,1,150,3,4170.0,88.33333333333333,12.0
FFF,2013B,480981,1,1,1,1,1,120,1,1641.0,53.0,3.0
FFF,2013B,480984,2,0,1,0,0,70,2,8640.0,80.25,12.0
FFF,2013B,481227,2,1,1,0,0,60,0,2062.0,87.0,3.0
FFF,2013B,481367,2,0,1,0,1,120,0,1061.0,80.0,2.0
FFF,2013B,481453,2,1,1,0,0,60,2,4365.0,87.41666666666667,12.0
FFF,2013B,482071,1,0,1,0,0,90,2,2170.0,77.33333333333333,12.0
FFF,2013B,482187,2,0,0,0,0,60,3,4871.0,87.83333333333333,12.0
FFF,2013B,482264,2,1,0,0,0,60,0,976.0,47.666666666666664,3.0
FFF,2013B,482268,0,0,1,0,1,180,1,6.0,50.0,0.0
FFF,2013B,482275,1,1,1,0,1,210,1,317.0,72.0,3.0
FFF,2013B,482513,1,1,0,0,0,60,2,5952.0,84.16666666666667,12.0
FFF,2013B,483117,1,0,0,0,0,120,0,0.0,50.0,0.0
FFF,2013B,483179,2,1,1,0,1,120,0,90.0,50.0,0.0
FFF,2013B,483620,1,0,1,0,1,180,2,6127.0,65.66666666666667,12.0
FFF,2013B,483743,1,0,1,0,1,150,1,34.0,50.0,0.0
FFF,2013B,483872,2,0,1,0,0,120,2,3095.0,83.25,12.0
FFF,2013B,483997,2,0,0,0,0,60,2,3105.0,83.75,12.0
FFF,2013B,484165,2,0,1,0,1,150,1,330.0,80.0,2.0
FFF,2013B,484242,2,0,1,0,0,120,0,721.0,81.0,2.0
FFF,2013B,484458,2,1,0,0,0,90,3,6777.0,90.75,12.0
FFF,2013B,484556,1,0,1,1,0,60,1,2820.0,65.0,12.0
FFF,2013B,484780,1,0,0,0,0,90,2,1450.0,78.75,12.0
FFF,2013B,484790,2,0,1,0,1,180,2,1549.0,76.83333333333333,12.0
FFF,2013B,484947,2,0,1,0,0,90,2,5367.0,72.16666666666667,12.0
FFF,2013B,485412,2,0,0,0,1,210,0,0.0,50.0,0.0
FFF,2013B,485528,2,0,1,0,0,60,2,4861.0,85.58333333333333,12.0
FFF,2013B,485544,3,0,1,0,0,150,1,2545.0,56.166666666666664,12.0
FFF,2013B,485768,1,0,1,0,0,60,2,2766.0,74.91666666666667,12.0
FFF,2013B,486007,2,0,0,0,0,60,2,1829.0,84.41666666666667,12.0
FFF,2013B,486145,3,0,1,0,1,120,1,370.0,61.333333333333336,3.0
FFF,2013B,487168,2,0,0,0,0,120,1,2029.0,59.166666666666664,12.0
FFF,2013B,487271,1,0,1,0,1,120,0,291.0,90.0,3.0
FFF,2013B,487636,2,0,1,0,0,90,2,1872.0,64.5,12.0
FFF,2013B,488386,3,0,0,1,0,60,0,865.0,58.0,1.0
FFF,2013B,488675,4,1,1,0,0,120,2,2815.0,86.75,12.0
FFF,2013B,488968,3,1,0,0,1,180,3,10009.0,93.33333333333333,12.0
FFF,2013B,489443,2,0,1,0,0,60,2,1577.0,70.58333333333333,12.0
FFF,2013B,490082,3,0,0,0,0,60,3,3260.0,93.5,12.0
FFF,2013B,490156,3,1,1,0,1,180,1,0.0,50.0,0.0
FFF,2013B,490195,2,0,1,0,0,60,2,4683.0,82.08333333333333,12.0
FFF,2013B,490284,2,0,1,0,0,60,1,2593.0,81.0,7.0
FFF,2013B,490542,1,0,0,0,1,180,0,0.0,50.0,0.0
FFF,2013B,491004,2,1,1,0,0,60,2,4171.0,89.5,12.0
FFF,2013B,491011,2,0,1,1,0,120,0,0.0,50.0,0.0
FFF,2013B,491503,2,1,0,0,0,120,1,1118.0,81.0,2.0
FFF,2013B,491636,1,1,1,0,0,90,2,5019.0,90.83333333333333,12.0
FFF,2013B,492111,2,1,1,0,0,90,0,0.0,50.0,0.0
FFF,2013B,494164,1,0,1,0,1,150,1,344.0,90.0,1.0
FFF,2013B,494165,1,0,1,0,1,120,2,3095.0,63.25,12.0
FFF,2013B,494340,2,0,1,0,0,90,2,4662.0,87.5,12.0
FFF,2013B,494443,1,0,0,0,0,60,2,9284.0,77.08333333333333,12.0
FFF,2013B,494622,1,0,1,0,0,120,2,2112.0,76.83333333333333,12.0
FFF,2013B,494866,1,0,1,0,0,90,0,637.0,62.0,1.0
FFF,2013B,494903,1,0,1,0,0,120,1,211.0,92.0,1.0
FFF,2013B,495318,1,0,1,0,0,60,0,0.0,50.0,0.0
FFF,2013B,495621,2,0,1,1,1,120,1,1361.0,48.3,10.0
FFF,2013B,495776,1,0,1,0,1,180,1,0.0,50.0,0.0
FFF,2013B,496470,2,0,1,0,0,60,2,4692.0,85.58333333333333,12.0
FFF,2013B,496491,1,0,0,0,0,60,3,5451.0,87.16666666666667,12.0
FFF,2013B,496561,2,0,1,0,0,150,1,1425.0,82.0,5.0
FFF,2013B,496657,1,1,1,0,0,60,0,553.0,68.0,1.0
FFF,2013B,496671,2,1,0,0,0,60,1,3867.0,70.66666666666667,12.0
FFF,2013B,497102,3,0,1,0,1,270,2,3620.0,74.58333333333333,12.0
FFF,2013B,497139,1,0,1,0,1,210,0,56.0,50.0,0.0
FFF,2013B,497180,1,0,1,0,0,120,2,8894.0,79.63636363636364,11.0
FFF,2013B,497211,2,0,1,0,0,60,2,4338.0,87.91666666666667,12.0
FFF,2013B,497226,1,0,1,0,0,60,1,923.0,69.57142857142857,7.0
FFF,2013B,497410,2,0,1,0,0,60,2,2184.0,88.66666666666667,12.0
FFF,2013B,497855,2,0,1,0,0,60,1,1565.0,77.75,4.0
FFF,2013B,497891,1,0,1,0,0,180,0,0.0,50.0,0.0
FFF,2013B,497897,0,0,0,0,1,120,1,2121.0,59.0,6.0
FFF,2013B,498269,1,1,0,1,0,60,2,7286.0,69.25,12.0
FFF,2013B,498554,1,1,1,0,0,60,2,12077.0,83.0,12.0
FFF,2013B,498578,2,0,0,0,0,150,1,4105.0,68.16666666666667,12.0
FFF,2013B,498636,1,0,1,1,0,60,0,1960.0,66.0,3.0
FFF,2013B,499244,1,0,1,0,1,180,0,576.0,62.0,2.0
FFF,2013B,499354,2,0,1,0,1,120,2,3617.0,86.08333333333333,12.0
FFF,2013B,499372,2,1,1,1,1,120,1,966.0,71.0,12.0
FFF,2013B,499419,2,0,1,0,1,180,0,0.0,50.0,0.0
FFF,2013B,499993,1,0,1,0,0,60,2,10267.0,82.66666666666667,12.0
FFF,2013B,500230,1,0,1,0,0,60,3,7710.0,90.25,12.0
FFF,2013B,500652,1,0,1,0,0,60,2,4702.0,69.25,12.0
FFF,2013B,501302,3,0,0,0,0,90,0,0.0,50.0,0.0
FFF,2013B,501411,2,1,1,0,0,60,0,0.0,50.0,0.0
FFF,2013B,501493,1,0,1,1,1,270,1,407.0,80.5,4.0
FFF,2013B,501755,1,0,1,0,0,60,0,465.0,34.0,2.0
FFF,2013B,501869,2,0,1,0,0,120,1,352.0,55.0,2.0
FFF,2013B,502361,1,0,1,0,0,120,0,0.0,50.0,0.0
FFF,2013B,502512,3,0,1,0,1,180,2,2312.0,61.0,12.0
FFF,2013B,502517,2,0,1,0,1,120,0,0.0,50.0,0.0
FFF,2013B,502531,1,0,1,0,1,300,0,1080.0,74.0,2.0
FFF,2013B,502900,2,0,1,0,0,120,1,1351.0,67.66666666666667,12.0
FFF,2013B,502973,1,0,1,0,0,120,1,0.0,50.0,0.0
FFF,2013B,503134,2,0,0,0,1,240,0,148.0,50.0,0.0
FFF,2013B,503544,3,1,1,0,0,90,1,4365.0,57.25,12.0
FFF,2013B,503668,1,0,0,0,1,180,2,2388.0,69.5,12.0
FFF,2013B,504157,1,0,0,0,0,60,2,6356.0,84.0,12.0
FFF,2013B,504162,1,0,1,1,0,60,2,2495.0,81.91666666666667,12.0
FFF,2013B,504190,3,1,1,0,1,120,1,3.0,50.0,0.0
FFF,2013B,504200,1,0,1,1,0,60,1,311.0,76.0,1.0
FFF,2013B,504231,2,0,1,1,0,60,1,2330.0,55.5,12.0
FFF,2013B,504243,2,0,0,0,1,150,2,4721.0,73.0,11.0
FFF,2013B,504533,2,0,1,0,1,120,2,4659.0,83.33333333333333,12.0
FFF,2013B,504737,2,0,0,0,0,120,2,1443.0,67.0,12.0
FFF,2013B,504741,3,1,1,1,0,75,0,0.0,50.0,0.0
FFF,2013B,504824,1,0,1,0,1,120,1,292.0,50.0,0.0
FFF,2013B,504956,3,1,1,1,0,60,0,1318.0,68.0,1.0
FFF,2013B,505002,2,0,1,0,0,60,1,732.0,66.33333333333333,3.0
FFF,2013B,505199,1,0,1,0,1,120,2,1949.0,89.91666666666667,12.0
FFF,2013B,505244,2,1,1,0,1,120,0,13.0,50.0,0.0
FFF,2013B,505315,0,0,0,0,1,180,2,1858.0,71.45454545454545,11.0
FFF,2013B,505333,1,0,1,0,1,120,1,80.0,50.0,0.0
FFF,2013B,505488,2,0,1,0,1,180,2,990.0,73.27272727272727,11.0
FFF,2013B,505501,1,0,0,0,0,120,0,28.0,50.0,0.0
FFF,2013B,505508,2,0,1,0,0,60,3,6840.0,91.08333333333333,12.0
FFF,2013B,506092,1,0,0,0,0,120,0,171.0,50.0,0.0
FFF,2013B,506321,2,0,1,0,0,120,2,2783.0,82.5,12.0
FFF,2013B,506412,2,0,1,0,1,120,1,2767.0,72.33333333333333,12.0
FFF,2013B,506930,1,0,1,0,0,120,1,1499.0,44.0,3.0
FFF,2013B,507034,4,1,1,0,0,60,2,3986.0,78.08333333333333,12.0
FFF,2013B,508068,3,0,1,0,1,210,2,1650.0,66.63636363636364,11.0
FFF,2013B,508288,1,0,1,1,1,120,1,2.0,50.0,0.0
FFF,2013B,508572,2,1,1,0,0,60,1,2677.0,67.16666666666667,12.0
