code_module,code_presentation,id_student,final_result,mean_score,delta,num_weeks,archetype
GGG,2014B,627821,Distinction,26.98947368421053,-0.25222222222222257,19.0,Steady Engager
GGG,2014B,627827,Fail,29.669999999999998,-2.460000000000001,20.0,Steady Engager
GGG,2014B,627834,Distinction,24.75,3.788888888888888,18.0,Steady Engager
GGG,2014B,627843,Withdrawn,23.569230769230767,-1.109523809523811,13.0,Steady Engager
GGG,2014B,627895,Pass,23.0,-3.457142857142852,14.0,Steady Engager
GGG,2014B,627901,Pass,24.804761904761904,-1.384545454545453,21.0,Steady Engager
GGG,2014B,627973,Fail,20.305555555555557,-0.45555555555555927,18.0,Steady Engager
GGG,2014B,628189,Fail,22.685714285714283,5.657142857142855,14.0,Steady Engager
GGG,2014B,628217,Fail,19.375,11.950000000000001,4.0,Late Recoverer
GGG,2014B,628227,Pass,21.60769230769231,4.007142857142856,13.0,Steady Engager
GGG,2014B,628280,Pass,28.610000000000003,-4.540000000000003,10.0,Steady Engager
GGG,2014B,628316,Distinction,24.372727272727275,4.5333333333333385,11.0,Steady Engager
GGG,2014B,628367,Pass,24.380000000000003,13.466666666666665,5.0,Late Recoverer
GGG,2014B,628369,Pass,22.104166666666668,4.875000000000007,24.0,Steady Engager
GGG,2014B,628455,Pass,27.416666666666668,2.9800000000000004,30.0,Steady Engager
GGG,2014B,628495,Pass,26.267999999999997,3.880769230769225,25.0,Steady Engager
GGG,2014B,628530,Pass,28.86,0.4839743589743648,25.0,Steady Engager
GGG,2014B,628538,Fail,12.625,11.549999999999999,4.0,Late Recoverer
GGG,2014B,628545,Distinction,29.329032258064515,1.2187499999999964,31.0,Steady Engager
GGG,2014B,628598,Pass,22.3952380952381,0.5636363636363626,21.0,Steady Engager
GGG,2014B,628630,Pass,22.907142857142855,6.442857142857143,14.0,Steady Engager
GGG,2014B,628653,Fail,11.850000000000001,-1.9000000000000004,2.0,Steady Engager
GGG,2014B,628669,Pass,25.1,5.125,16.0,Steady Engager
GGG,2014B,628712,Distinction,23.0125,5.258333333333326,24.0,Steady Engager
GGG,2014B,628715,Withdrawn,18.800000000000004,-0.5250000000000021,7.0,Early Dropout
GGG,2014B,628722,Fail,16.55,-6.299999999999999,2.0,Steady Engager
GGG,2014B,628759,Fail,21.38333333333333,4.899999999999999,6.0,Steady Engager
GGG,2014B,628849,Fail,14.8,0.0,1.0,Steady Engager
GGG,2014B,628851,Fail,18.200000000000003,-3.8000000000000007,2.0,Steady Engager
GGG,2014B,628869,Distinction,26.595,1.5300000000000011,20.0,Steady Engager
GGG,2014B,628870,Pass,23.555,2.7300000000000004,20.0,Steady Engager
GGG,2014B,628881,Distinction,26.2,8.619999999999997,20.0,Steady Engager
GGG,2014B,628929,Pass,24.200000000000003,6.600000000000005,11.0,Steady Engager
GGG,2014B,628931,Pass,25.066666666666666,7.216666666666665,24.0,Steady Engager
GGG,2014B,629153,Pass,25.143999999999995,1.462820512820521,25.0,Steady Engager
GGG,2014B,629198,Distinction,28.683333333333337,4.788888888888888,18.0,Steady Engager
GGG,2014B,629310,Fail,24.566666666666663,6.288888888888881,18.0,Steady Engager
GGG,2014B,629387,Withdrawn,15.1,0.0,1.0,Early Dropout
GGG,2014B,629514,Fail,24.76111111111111,5.633333333333336,18.0,Steady Engager
GGG,2014B,629537,Fail,8.0,0.0,1.0,Steady Engager
GGG,2014B,629542,Fail,28.400000000000002,27.6,2.0,Late Recoverer
GGG,2014B,629580,Fail,16.4,-9.250000000000002,5.0,Steady Engager
GGG,2014B,629633,Distinction,24.841379310344823,-1.2457142857142856,29.0,Steady Engager
GGG,2014B,629736,Pass,23.617391304347827,7.421212121212125,23.0,Steady Engager
GGG,2014B,629745,Fail,25.631999999999998,0.5903846153846111,25.0,Steady Engager
GGG,2014B,629772,Pass,24.223529411764705,0.5166666666666622,17.0,Steady Engager
GGG,2014B,629777,Pass,27.27916666666667,5.441666666666659,24.0,Steady Engager
GGG,2014B,629779,Pass,27.7,20.58333333333333,5.0,Late Recoverer
GGG,2014B,629813,Fail,26.133333333333336,8.899999999999991,12.0,Steady Engager
GGG,2014B,629820,Distinction,25.6375,4.350000000000001,16.0,Steady Engager
GGG,2014B,629853,Pass,23.46333333333333,4.686666666666667,30.0,Steady Engager
GGG,2014B,629960,Fail,20.8,0.0,1.0,Steady Engager
GGG,2014B,629961,Fail,17.2875,-0.625,8.0,Steady Engager
GGG,2014B,629963,Fail,18.650000000000002,4.699999999999999,4.0,Steady Engager
GGG,2014B,629978,Fail,27.685714285714287,2.1333333333333293,7.0,Steady Engager
GGG,2014B,629990,Fail,17.46,-13.31666666666667,5.0,Declining Engager
GGG,2014B,630008,Fail,12.9,0.0,1.0,Steady Engager
GGG,2014B,630099,Pass,27.589655172413792,4.509523809523806,29.0,Steady Engager
GGG,2014B,630108,Pass,26.227777777777778,10.56666666666667,18.0,Late Recoverer
GGG,2014B,630149,Fail,17.700000000000003,0.1999999999999993,2.0,Steady Engager
GGG,2014B,630156,Fail,10.0,0.0,1.0,Steady Engager
GGG,2014B,630203,Withdrawn,21.842857142857145,-0.8000000000000007,7.0,Early Dropout
GGG,2014B,630219,Pass,26.809999999999995,-7.220000000000006,10.0,Steady Engager
GGG,2014B,630221,Pass,26.833333333333332,9.838181818181823,21.0,Steady Engager
GGG,2014B,630240,Withdrawn,24.07,4.099999999999998,10.0,Early Dropout
GGG,2014B,630242,Fail,27.009090909090904,10.759999999999991,11.0,Late Recoverer
GGG,2014B,630446,Pass,21.635,3.7499999999999964,20.0,Steady Engager
GGG,2014B,630496,Pass,25.423333333333332,8.579999999999995,30.0,Steady Engager
GGG,2014B,630522,Pass,25.293750000000003,6.862500000000004,16.0,Steady Engager
GGG,2014B,630569,Pass,24.52777777777778,9.455555555555552,18.0,Steady Engager
GGG,2014B,630762,Fail,21.591666666666665,-3.950000000000003,12.0,Steady Engager
GGG,2014B,630770,Distinction,28.517857142857142,2.149999999999995,28.0,Steady Engager
GGG,2014B,630776,Withdrawn,34.09523809523809,1.460909090909098,21.0,Steady Engager
GGG,2014B,630787,Pass,24.707692307692305,0.38461538461538325,26.0,Steady Engager
GGG,2014B,630788,Pass,27.510344827586206,9.21714285714286,29.0,Steady Engager
GGG,2014B,630834,Pass,23.140740740740743,2.6747252747252688,27.0,Steady Engager
GGG,2014B,630841,Pass,27.663333333333334,7.633333333333333,30.0,Steady Engager
GGG,2014B,630863,Pass,28.619999999999997,0.3589285714285744,15.0,Steady Engager
GGG,2014B,630881,Pass,26.055999999999997,1.3737179487179496,25.0,Steady Engager
GGG,2014B,630946,Pass,22.764999999999997,0.25,20.0,Steady Engager
GGG,2014B,631033,Pass,26.7625,13.825,8.0,Late Recoverer
GGG,2014B,631189,Fail,30.914999999999992,-6.510000000000005,20.0,Steady Engager
GGG,2014B,631201,Pass,21.65833333333333,6.049999999999997,24.0,Steady Engager
GGG,2014B,631212,Withdrawn,23.900000000000002,7.079999999999995,10.0,Early Dropout
GGG,2014B,631277,Pass,22.677777777777777,11.389999999999997,9.0,Late Recoverer
GGG,2014B,631290,Distinction,29.37666666666667,5.153333333333336,30.0,Steady Engager
GGG,2014B,631392,Distinction,28.71290322580645,6.082916666666666,31.0,Steady Engager
GGG,2014B,631446,Withdrawn,23.06153846153846,-1.1857142857142868,13.0,Steady Engager
GGG,2014B,631454,Distinction,31.172727272727276,-3.547058823529415,33.0,Steady Engager
GGG,2014B,631542,Pass,30.560606060606062,10.029779411764714,33.0,Late Recoverer
GGG,2014B,631693,Fail,21.900000000000002,-1.1999999999999993,6.0,Steady Engager
GGG,2014B,631753,Pass,22.623809523809527,-0.01181818181818528,21.0,Steady Engager
GGG,2014B,631756,Fail,22.850000000000005,-4.233333333333338,6.0,Steady Engager
GGG,2014B,631786,Pass,22.9375,16.875,8.0,Late Recoverer
GGG,2014B,631788,Withdrawn,18.85,-14.099999999999998,2.0,Early Dropout
GGG,2014B,631935,Pass,29.466666666666665,2.1333333333333258,30.0,Steady Engager
GGG,2014B,631953,Pass,29.103030303030298,-12.745220588235298,33.0,Declining Engager
GGG,2014B,631978,Fail,16.228571428571428,-5.083333333333336,7.0,Steady Engager
GGG,2014B,632152,Withdrawn,24.581818181818186,9.756666666666664,11.0,Steady Engager
GGG,2014B,632153,Pass,28.51,6.180000000000003,10.0,Steady Engager
GGG,2014B,632210,Fail,18.540000000000003,-3.7666666666666657,5.0,Steady Engager
GGG,2014B,632267,Withdrawn,24.766666666666666,0.3999999999999986,3.0,Early Dropout
GGG,2014B,632475,Pass,22.643333333333327,0.4599999999999973,30.0,Steady Engager
GGG,2014B,632483,Pass,23.469565217391303,7.294696969696972,23.0,Steady Engager
GGG,2014B,632485,Pass,29.04375,8.100000000000001,32.0,Steady Engager
GGG,2014B,632512,Pass,25.447368421052627,2.6444444444444457,19.0,Steady Engager
GGG,2014B,632514,Distinction,27.957894736842107,4.838888888888889,19.0,Steady Engager
GGG,2014B,632526,Pass,27.36818181818182,8.481818181818173,22.0,Steady Engager
GGG,2014B,632533,Withdrawn,13.899999999999999,-1.5999999999999979,4.0,Early Dropout
GGG,2014B,632543,Distinction,23.22592592592592,2.6609890109890166,27.0,Steady Engager
GGG,2014B,632558,Fail,21.333333333333332,-8.05,3.0,Steady Engager
GGG,2014B,632559,Pass,27.872000000000003,13.872435897435896,25.0,Late Recoverer
GGG,2014B,632569,Distinction,23.225,0.32500000000000284,16.0,Steady Engager
GGG,2014B,632577,Fail,26.125,7.074999999999999,16.0,Steady Engager
GGG,2014B,632613,Fail,16.58,0.6333333333333329,5.0,Steady Engager
GGG,2014B,632619,Pass,21.479999999999997,18.8,5.0,Late Recoverer
GGG,2014B,632631,Fail,17.085714285714285,6.508333333333333,7.0,Steady Engager
GGG,2014B,632633,Withdrawn,19.5,0.0,1.0,Early Dropout
GGG,2014B,632638,Fail,26.071428571428573,1.466666666666665,7.0,Steady Engager
GGG,2014B,632640,Pass,31.728571428571428,-0.8000000000000007,28.0,Steady Engager
GGG,2014B,632667,Pass,25.839285714285715,5.107142857142858,28.0,Steady Engager
GGG,2014B,632673,Pass,26.34,2.9946428571428534,15.0,Steady Engager
GGG,2014B,632675,Pass,25.63478260869565,6.391666666666666,23.0,Steady Engager
GGG,2014B,632687,Pass,25.041176470588237,1.3291666666666657,17.0,Steady Engager
GGG,2014B,632936,Pass,30.90625,8.6375,32.0,Steady Engager
GGG,2014B,632959,Distinction,30.13666666666667,7.526666666666667,30.0,Steady Engager
GGG,2014B,632966,Withdrawn,22.416666666666668,2.799999999999997,12.0,Steady Engager
GGG,2014B,632989,Pass,28.5,7.692307692307686,25.0,Steady Engager
GGG,2014B,633026,Withdrawn,27.947058823529414,3.229166666666668,17.0,Steady Engager
GGG,2014B,633096,Fail,21.4,4.844444444444445,18.0,Steady Engager
GGG,2014B,633098,Pass,24.768750000000004,5.662500000000001,16.0,Steady Engager
GGG,2014B,633118,Pass,30.5264705882353,5.3235294117647065,34.0,Steady Engager
GGG,2014B,633123,Pass,20.37142857142857,10.274999999999999,7.0,Late Recoverer
GGG,2014B,633209,Pass,23.38,8.292857142857144,15.0,Steady Engager
GGG,2014B,633285,Fail,31.32777777777777,-6.633333333333333,18.0,Steady Engager
GGG,2014B,633389,Fail,24.900000000000002,6.708333333333332,7.0,Steady Engager
GGG,2014B,633417,Pass,34.74285714285714,-3.1285714285714263,28.0,Steady Engager
GGG,2014B,633429,Pass,27.55,2.1833333333333336,24.0,Steady Engager
GGG,2014B,633435,Fail,14.971428571428573,1.4666666666666668,7.0,Steady Engager
GGG,2014B,633436,Fail,30.3,-6.800000000000004,2.0,Steady Engager
GGG,2014B,633448,Fail,20.0,0.33333333333333215,5.0,Steady Engager
GGG,2014B,633453,Distinction,25.254545454545454,13.581818181818175,22.0,Late Recoverer
GGG,2014B,633459,Pass,23.26111111111111,10.722222222222225,18.0,Late Recoverer
GGG,2014B,633464,Distinction,28.36521739130435,0.3689393939393959,23.0,Steady Engager
GGG,2014B,633474,Distinction,22.126315789473683,8.958888888888893,19.0,Steady Engager
GGG,2014B,633498,Fail,22.875,-1.9833333333333272,12.0,Steady Engager
GGG,2014B,633514,Pass,20.612500000000004,9.275,16.0,Steady Engager
GGG,2014B,633515,Fail,18.9,-10.8,2.0,Declining Engager
GGG,2014B,633585,Fail,22.176923076923078,2.2785714285714214,13.0,Steady Engager
GGG,2014B,633588,Pass,24.99642857142857,1.9071428571428584,28.0,Steady Engager
GGG,2014B,633608,Distinction,27.15625,-0.01249999999999929,16.0,Steady Engager
GGG,2014B,633609,Pass,26.6,5.150000000000002,16.0,Steady Engager
GGG,2014B,633643,Pass,29.599999999999998,6.168181818181818,23.0,Steady Engager
GGG,2014B,633660,Pass,26.703225806451613,2.240833333333331,31.0,Steady Engager
GGG,2014B,633666,Pass,27.25294117647059,9.26111111111111,17.0,Steady Engager
GGG,2014B,633682,Pass,24.08333333333333,11.61111111111111,18.0,Late Recoverer
GGG,2014B,633683,Pass,23.17,7.780000000000001,10.0,Steady Engager
GGG,2014B,633685,Pass,40.581818181818186,2.985661764705881,33.0,Steady Engager
GGG,2014B,633690,Pass,27.950000000000003,-3.7444444444444436,18.0,Steady Engager
GGG,2014B,633747,Pass,27.825000000000003,-0.783333333333335,12.0,Steady Engager
GGG,2014B,633749,Fail,28.0,0.0,1.0,Steady Engager
GGG,2014B,633923,Pass,32.56923076923077,-2.553846153846152,26.0,Steady Engager
GGG,2014B,633956,Distinction,27.391304347826086,8.939393939393941,23.0,Steady Engager
GGG,2014B,633979,Distinction,31.71875,-4.862500000000004,32.0,Steady Engager
GGG,2014B,634018,Pass,23.633333333333336,6.116071428571431,15.0,Steady Engager
GGG,2014B,634027,Pass,19.557142857142857,-2.5249999999999986,7.0,Steady Engager
GGG,2014B,634061,Distinction,28.988235294117647,6.565277777777773,17.0,Steady Engager
GGG,2014B,634066,Fail,19.644444444444446,-6.940000000000001,9.0,Steady Engager
GGG,2014B,634076,Distinction,30.115999999999996,6.569230769230764,25.0,Steady Engager
GGG,2014B,634234,Distinction,39.053333333333335,-5.040000000000006,30.0,Steady Engager
GGG,2014B,634258,Distinction,27.372,-5.390384615384615,25.0,Steady Engager
GGG,2014B,634273,Fail,24.06,-0.4800000000000004,10.0,Steady Engager
GGG,2014B,634311,Fail,13.166666666666666,8.05,3.0,Steady Engager
GGG,2014B,634316,Pass,25.816666666666666,-5.7500000000000036,24.0,Steady Engager
GGG,2014B,634320,Pass,20.975,0.8499999999999979,16.0,Steady Engager
GGG,2014B,634323,Distinction,29.69285714285714,-0.14285714285714235,28.0,Steady Engager
GGG,2014B,634340,Fail,23.25,5.366666666666667,6.0,Steady Engager
GGG,2014B,634344,Fail,24.91176470588235,-1.276388888888885,17.0,Steady Engager
GGG,2014B,634345,Fail,22.700000000000003,15.8,2.0,Late Recoverer
GGG,2014B,634347,Withdrawn,22.333333333333332,3.0500000000000007,3.0,Early Dropout
GGG,2014B,634369,Pass,34.771875,-2.84375,32.0,Steady Engager
GGG,2014B,634404,Distinction,24.545,9.29,20.0,Steady Engager
GGG,2014B,634444,Fail,28.299999999999997,6.050000000000001,11.0,Steady Engager
GGG,2014B,634461,Fail,24.957142857142856,11.542857142857144,14.0,Late Recoverer
GGG,2014B,634470,Distinction,24.092307692307692,7.0428571428571445,13.0,Steady Engager
GGG,2014B,634494,Fail,19.65,-6.199999999999999,8.0,Steady Engager
GGG,2014B,634498,Fail,24.69411764705882,5.088888888888889,17.0,Steady Engager
GGG,2014B,634503,Pass,24.33888888888889,2.9666666666666615,18.0,Steady Engager
GGG,2014B,634529,Distinction,25.04,-0.9600000000000044,10.0,Steady Engager
GGG,2014B,634530,Pass,22.803846153846152,3.053846153846152,26.0,Steady Engager
GGG,2014B,634547,Pass,23.16,5.880000000000003,10.0,Steady Engager
GGG,2014B,634551,Pass,25.806666666666672,8.905357142857145,15.0,Steady Engager
GGG,2014B,634562,Fail,24.933333333333334,-12.100000000000001,3.0,Declining Engager
GGG,2014B,634569,Pass,30.199999999999996,-2.8307692307692314,26.0,Steady Engager
GGG,2014B,634583,Pass,25.604,5.744871794871791,25.0,Steady Engager
GGG,2014B,634746,Pass,25.142857142857142,6.742857142857137,14.0,Steady Engager
GGG,2014B,634751,Distinction,27.083333333333332,-4.9333333333333265,12.0,Steady Engager
GGG,2014B,634789,Withdrawn,31.86666666666667,-15.5,3.0,Early Dropout
GGG,2014B,634822,Fail,21.655555555555555,-1.5199999999999996,9.0,Steady Engager
GGG,2014B,634848,Fail,21.63888888888889,-2.7222222222222214,18.0,Steady Engager
GGG,2014B,634899,Fail,22.619999999999997,2.6999999999999993,5.0,Steady Engager
GGG,2014B,634933,Fail,20.0,10.200000000000001,2.0,Late Recoverer
GGG,2014B,634968,Fail,21.933333333333334,-13.666666666666666,6.0,Declining Engager
GGG,2014B,634986,Pass,27.95,3.6466666666666576,30.0,Steady Engager
GGG,2014B,635035,Pass,34.43030303030302,4.026102941176461,33.0,Steady Engager
GGG,2014B,635052,Pass,25.0125,5.774999999999999,8.0,Steady Engager
GGG,2014B,635233,Distinction,23.35,3.8199999999999967,10.0,Steady Engager
GGG,2014B,635506,Pass,29.43793103448276,4.906666666666666,29.0,Steady Engager
GGG,2014B,635813,Pass,22.0,12.716666666666669,7.0,Late Recoverer
GGG,2014B,635885,Fail,21.633333333333336,-2.1999999999999993,6.0,Steady Engager
GGG,2014B,1338955,Withdrawn,13.2,-4.6,2.0,Early Dropout
GGG,2014B,1413027,Pass,32.13333333333333,-4.90666666666667,30.0,Steady Engager
GGG,2014B,1422737,Pass,28.453333333333333,8.457142857142859,15.0,Steady Engager
GGG,2014B,1860171,Distinction,27.688888888888886,4.265934065934072,27.0,Steady Engager
GGG,2014B,1882021,Pass,18.834482758620688,8.269523809523806,29.0,Steady Engager
GGG,2014B,1897611,Distinction,31.93,0.8866666666666667,30.0,Steady Engager
GGG,2014B,1986312,Withdrawn,12.850000000000001,-1.0999999999999996,2.0,Early Dropout
GGG,2014B,1994632,Pass,25.822727272727267,5.572727272727274,22.0,Steady Engager
GGG,2014B,2067555,Distinction,24.50909090909091,-1.2299999999999969,11.0,Steady Engager
GGG,2014B,2081937,Distinction,30.572727272727267,1.0874999999999986,33.0,Steady Engager
GGG,2014B,2082945,Pass,21.72105263157895,1.8133333333333361,19.0,Steady Engager
GGG,2014B,2135315,Pass,25.327272727272728,6.100000000000005,11.0,Steady Engager
GGG,2014B,2237813,Fail,17.025000000000002,-1.4499999999999993,4.0,Steady Engager
GGG,2014B,2252963,Pass,23.90833333333333,-0.40000000000000213,24.0,Steady Engager
GGG,2014B,2262510,Distinction,26.95,4.859999999999999,10.0,Steady Engager
GGG,2014B,2264282,Withdrawn,16.98,-1.9499999999999993,5.0,Early Dropout
GGG,2014B,2272474,Pass,23.169999999999998,4.419999999999998,20.0,Steady Engager
GGG,2014B,2322120,Fail,13.1,0.0,1.0,Steady Engager
GGG,2014B,2351589,Distinction,28.75217391304348,4.578030303030303,23.0,Steady Engager
GGG,2014B,2392554,Pass,22.39090909090909,-1.1636363636363605,22.0,Steady Engager
GGG,2014B,2410140,Withdrawn,19.599999999999998,5.933333333333334,6.0,Early Dropout
GGG,2014B,2445562,Pass,23.4,11.437499999999996,15.0,Late Recoverer
GGG,2014B,2452045,Pass,27.781818181818178,8.583333333333336,11.0,Steady Engager
GGG,2014B,2477545,Withdrawn,23.900000000000002,-4.800000000000001,3.0,Early Dropout
GGG,2014B,2526485,Pass,30.841379310344827,8.890476190476175,29.0,Steady Engager
GGG,2014B,2533407,Pass,28.67307692307692,-4.315384615384616,26.0,Steady Engager
GGG,2014B,2546763,Fail,21.200000000000003,-7.800000000000001,2.0,Steady Engager
GGG,2014B,2563715,Pass,25.373913043478268,7.320454545454538,23.0,Steady Engager
GGG,2014B,2574822,Withdrawn,21.325,-2.8500000000000014,4.0,Early Dropout
GGG,2014B,2574825,Fail,15.1375,-0.025000000000000355,8.0,Steady Engager
GGG,2014B,2577437,Withdrawn,21.200000000000003,2.0738095238095156,13.0,Steady Engager
GGG,2014B,2619903,Fail,14.5,0.0,1.0,Steady Engager
GGG,2014B,2649914,Distinction,28.310000000000002,5.340000000000003,20.0,Steady Engager
GGG,2014B,2658277,Fail,24.41428571428571,1.25,7.0,Steady Engager
GGG,2014B,2672138,Distinction,23.504,-7.412179487179483,25.0,Steady Engager
GGG,2014B,2677135,Pass,23.86190476190476,1.2636363636363654,21.0,Steady Engager
GGG,2014B,2682002,Distinction,25.87222222222222,2.7666666666666657,18.0,Steady Engager
GGG,2014B,2689480,Pass,31.622222222222216,4.226373626373629,27.0,Steady Engager
GGG,2014B,2695362,Distinction,32.90714285714286,4.87142857142857,14.0,Steady Engager
GGG,2014J,31205,Fail,21.426666666666666,5.058928571428574,15.0,Steady Engager
GGG,2014J,52702,Pass,19.527272727272727,5.660000000000004,11.0,Steady Engager
GGG,2014J,60162,Pass,30.3125,10.574999999999996,16.0,Late Recoverer
GGG,2014J,63949,Pass,25.13888888888889,2.322222222222223,18.0,Steady Engager
GGG,2014J,92103,Withdrawn,21.92,4.783333333333331,5.0,Early Dropout
GGG,2014J,121182,Distinction,32.22,6.199999999999996,5.0,Steady Engager
GGG,2014J,125407,Pass,27.61111111111111,3.3050000000000033,9.0,Steady Engager
GGG,2014J,131314,Pass,24.160000000000004,6.239999999999991,10.0,Steady Engager
GGG,2014J,132932,Pass,23.952380952380953,-3.145454545454548,21.0,Steady Engager
GGG,2014J,141827,Pass,22.16086956521739,4.2462121212121176,23.0,Steady Engager
GGG,2014J,181251,Fail,15.3,0.0,1.0,Steady Engager
GGG,2014J,198167,Pass,32.38,0.7199999999999989,30.0,Steady Engager
GGG,2014J,226879,Distinction,28.16785714285714,6.80714285714285,28.0,Steady Engager
GGG,2014J,226890,Pass,24.276923076923076,3.3000000000000043,13.0,Steady Engager
GGG,2014J,232480,Fail,20.987499999999997,4.924999999999997,8.0,Steady Engager
GGG,2014J,237921,Distinction,38.196875000000006,8.631250000000001,32.0,Steady Engager
GGG,2014J,239751,Pass,25.12380952380952,5.352727272727272,21.0,Steady Engager
GGG,2014J,263341,Pass,29.983870967741936,-5.107500000000002,31.0,Steady Engager
GGG,2014J,275136,Pass,25.112499999999997,11.899999999999999,16.0,Late Recoverer
GGG,2014J,276893,Pass,27.813043478260873,7.064393939393934,23.0,Steady Engager
GGG,2014J,290854,Pass,27.988461538461536,5.11538461538461,26.0,Steady Engager
GGG,2014J,291937,Fail,24.25,-22.5,2.0,Declining Engager
GGG,2014J,302145,Pass,32.87692307692308,9.211904761904758,13.0,Steady Engager
GGG,2014J,302522,Fail,22.293333333333333,-2.2357142857142875,15.0,Steady Engager
GGG,2014J,308807,Pass,27.044444444444444,0.3999999999999986,18.0,Steady Engager
GGG,2014J,313925,Distinction,26.23333333333334,7.321428571428573,15.0,Steady Engager
GGG,2014J,317399,Fail,20.942857142857143,6.666666666666661,7.0,Steady Engager
GGG,2014J,323940,Distinction,19.716666666666665,3.8333333333333357,18.0,Steady Engager
GGG,2014J,330682,Pass,24.642307692307693,7.7307692307692335,26.0,Steady Engager
GGG,2014J,338113,Pass,27.042857142857144,2.8142857142857167,28.0,Steady Engager
GGG,2014J,339645,Pass,26.929411764705883,7.988888888888891,17.0,Steady Engager
GGG,2014J,340242,Pass,21.12,8.54807692307692,25.0,Steady Engager
GGG,2014J,342946,Fail,24.811764705882357,8.687500000000004,17.0,Steady Engager
GGG,2014J,343655,Fail,24.143750000000004,2.1374999999999993,16.0,Steady Engager
GGG,2014J,348837,Distinction,29.491304347826084,6.691666666666663,23.0,Steady Engager
GGG,2014J,350944,Fail,25.640909090909087,5.518181818181816,22.0,Steady Engager
GGG,2014J,358341,Pass,27.047619047619047,4.462727272727275,21.0,Steady Engager
GGG,2014J,358966,Distinction,30.588571428571438,-9.916013071895424,35.0,Steady Engager
GGG,2014J,370129,Withdrawn,25.9,-6.400000000000002,4.0,Early Dropout
GGG,2014J,371402,Pass,25.30952380952381,-0.2681818181818194,21.0,Steady Engager
GGG,2014J,372141,Pass,24.987096774193546,2.9070833333333326,31.0,Steady Engager
GGG,2014J,380599,Pass,28.133333333333333,11.48,21.0,Late Recoverer
GGG,2014J,380668,Pass,29.53461538461539,6.423076923076916,26.0,Steady Engager
GGG,2014J,383608,Withdrawn,18.85,-2.900000000000002,2.0,Early Dropout
GGG,2014J,386180,Pass,24.912499999999998,6.741666666666667,24.0,Steady Engager
GGG,2014J,387446,Pass,26.0695652173913,8.949999999999996,23.0,Steady Engager
GGG,2014J,388259,Fail,25.822222222222223,3.549999999999997,9.0,Steady Engager
GGG,2014J,396532,Fail,21.919999999999998,-12.966666666666665,5.0,Declining Engager
GGG,2014J,402596,Withdrawn,17.419999999999998,0.6999999999999993,5.0,Early Dropout
GGG,2014J,410043,Fail,27.616666666666664,3.8999999999999986,6.0,Steady Engager
GGG,2014J,414633,Pass,28.33703703703704,-1.367582417582426,27.0,Steady Engager
GGG,2014J,415307,Fail,10.9,0.0,1.0,Steady Engager
GGG,2014J,416700,Distinction,25.928571428571427,0.385714285714279,28.0,Steady Engager
GGG,2014J,423093,Pass,28.272,-5.486538461538466,25.0,Steady Engager
GGG,2014J,429004,Pass,28.04848484848485,4.291911764705887,33.0,Steady Engager
GGG,2014J,439170,Distinction,23.1125,8.874999999999996,16.0,Steady Engager
GGG,2014J,442987,Pass,25.01304347826086,3.5446969696969717,23.0,Steady Engager
GGG,2014J,443765,Pass,35.03333333333334,4.517279411764704,33.0,Steady Engager
GGG,2014J,465567,Fail,25.483333333333334,0.6999999999999993,18.0,Steady Engager
GGG,2014J,465952,Pass,23.08095238095238,6.015454545454549,21.0,Steady Engager
GGG,2014J,470187,Pass,23.16,6.919999999999998,10.0,Steady Engager
GGG,2014J,470900,Pass,28.15294117647059,8.57638888888889,17.0,Steady Engager
GGG,2014J,472049,Withdrawn,21.638461538461534,-1.9714285714285715,13.0,Steady Engager
GGG,2014J,478886,Distinction,28.083870967741937,4.295833333333334,31.0,Steady Engager
GGG,2014J,480914,Withdrawn,9.9,0.0,1.0,Early Dropout
GGG,2014J,498564,Fail,24.14,-9.683333333333334,5.0,Steady Engager
GGG,2014J,499187,Pass,27.400000000000002,-4.074999999999999,16.0,Steady Engager
GGG,2014J,500915,Withdrawn,17.244444444444447,-9.009999999999996,9.0,Early Dropout
GGG,2014J,501888,Distinction,27.07894736842105,2.3455555555555527,19.0,Steady Engager
GGG,2014J,505216,Pass,29.9735294117647,4.076470588235292,34.0,Steady Engager
GGG,2014J,505762,Distinction,22.545833333333334,3.541666666666668,24.0,Steady Engager
GGG,2014J,506205,Pass,23.72222222222222,3.599999999999998,18.0,Steady Engager
GGG,2014J,513166,Distinction,24.45384615384615,-1.338461538461548,26.0,Steady Engager
GGG,2014J,514648,Distinction,26.457142857142852,9.671428571428574,28.0,Steady Engager
GGG,2014J,515345,Fail,22.885714285714283,0.5,7.0,Steady Engager
GGG,2014J,517263,Pass,26.21363636363636,3.627272727272725,22.0,Steady Engager
GGG,2014J,521631,Pass,23.76666666666667,-7.833333333333329,24.0,Steady Engager
GGG,2014J,527039,Fail,22.775000000000002,-6.516666666666666,12.0,Steady Engager
GGG,2014J,527538,Distinction,26.238461538461536,4.435714285714287,13.0,Steady Engager
GGG,2014J,532862,Fail,27.21666666666667,-0.5666666666666664,6.0,Steady Engager
GGG,2014J,534672,Pass,21.152173913043477,0.15227272727272378,23.0,Steady Engager
GGG,2014J,537115,Fail,20.92727272727273,-3.5799999999999983,11.0,Steady Engager
GGG,2014J,541774,Fail,20.014285714285716,-1.31666666666667,7.0,Steady Engager
GGG,2014J,546286,Distinction,24.851851851851855,4.283516483516475,27.0,Steady Engager
